TYPE,WDPAID,WDPA_PID,PA_DEF,NAME,ORIG_NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,MARINE,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,OWN_TYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,SUB_LOC,PARENT_ISO3,ISO3
Polygon,478485,478485,1,"Área De Proteção Ambiental Lago De São Salvador Do Tocantins, Paranã E Palmeirópolis","Área De Proteção Ambiental Lago De São Salvador Do Tocantins, Paranã E Palmeirópolis",Área de Proteção Ambiental,Environmental Protection Area,National,V,Not Applicable,0,0,143.107359388889,142.246509904,143.107359388889,Not Applicable,0,Designated,2002,Sub-national ministry or agency,Not Reported,Instituto Natureza do Tocantins,Not Reported,State Verified,1802,BR-TO,BRA,BRA
Polygon,478596,478596,1,Monumento Natural Da Gruta Do Lago Azul,Monumento Natural Da Gruta Do Lago Azul,Monumento Natural,Natural Monument,National,III,Not Applicable,0,0,0,2.38669455583,2.39858789337941,Not Applicable,0,Designated,2001,Sub-national ministry or agency,Not Reported,Instituto de Meio Ambiente do Mato Grosso do Sul,Not Reported,State Verified,1802,BR-MS,BRA,BRA
Polygon,555576320,555576320,1,Reserva Particular Do Patrimônio Natural São José,Reserva Particular Do Patrimônio Natural São José,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,Not Reported,Not Applicable,0,0,0,0.0876963745336,0.0881159467329371,Not Applicable,0,Designated,2010,Sub-national ministry or agency,Not Reported,Instituto Estadual do Ambiente do Rio de Janeiro,Not Reported,State Verified,1802,BR-RJ,BRA,BRA
Polygon,555576323,555576323,1,Reserva De Desenvolvimento Sustentável Municipal Piraque-Açú E Piraque-Mirim,Reserva De Desenvolvimento Sustentável Municipal Piraque-Açú E Piraque-Mirim,Reserva de Desenvolvimento Sustentável,Sustainable Development Reserve,National,Not Reported,Not Applicable,0,0,0.84183165401179,26.4066730986,26.5429634637336,Not Applicable,0,Designated,1986,Sub-national ministry or agency,Not Reported,Prefeitura Municipal de Aracruz - ES,Not Reported,State Verified,1802,BR-ES,BRA,BRA
Polygon,555576340,555576340,1,Parque Estadual Da Serra Dos Montes Altos,Parque Estadual Da Serra Dos Montes Altos,Parque,Park,National,Not Reported,Not Applicable,0,0,0,184.836276956,185.925822420461,Not Applicable,0,Designated,2010,Sub-national ministry or agency,Not Reported,Secretaria do Meio Ambiente da Bahia,Not Reported,State Verified,1802,BR-BA,BRA,BRA
Polygon,352008,352008,1,Parque Estadual De Paraúna,Parque Estadual De Paraúna,Parque,Park,National,II,Not Applicable,0,0,0,33.3514852038,33.5377057906876,Not Applicable,0,Designated,2002,Sub-national ministry or agency,Not Reported,Secretaria Estadual do Meio Ambiente e dos Recursos Hídricos de Goiás,Not Reported,State Verified,1802,BR-GO,BRA,BRA
Polygon,555576386,555576386,1,Área De Proteção Ambiental Do Campo Grande,Área De Proteção Ambiental Do Campo Grande,Área de Proteção Ambiental,Environmental Protection Area,National,Not Reported,Not Applicable,0,0,9.49635642301867,9.45205246443,9.49635642301867,Not Applicable,0,Designated,2011,Sub-national ministry or agency,Not Reported,Secretaria Municipal de Meio Ambiente - Prefeitura Municipal de Campinas,Not Reported,State Verified,1802,BR-SP,BRA,BRA
Polygon,555576380,555576380,1,Parque Estadual Das Carnaúbas,Parque Estadual Das Carnaúbas,Parque,Park,National,Not Reported,Not Applicable,0,0,0,99.9949853245,100.664391857853,Not Applicable,0,Designated,2006,Sub-national ministry or agency,Not Reported,Secretaria do Meio Ambiente - CE,Not Reported,State Verified,1802,BR-CE,BRA,BRA
Polygon,555576348,555576348,1,Reserva Particular Do Patrimônio Natural Nêga Fulô,Reserva Particular Do Patrimônio Natural Nêga Fulô,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,Not Reported,Not Applicable,0,0,0,0.045826485457,0.0460466561921177,Not Applicable,0,Designated,2012,Sub-national ministry or agency,Not Reported,Instituto Estadual do Ambiente do Rio de Janeiro,Not Reported,State Verified,1802,BR-RJ,BRA,BRA
Polygon,555576352,555576352,1,Parque Nacional Da Serra Das Lontras,Parque Nacional Da Serra Das Lontras,Parque,Park,National,Not Reported,Not Applicable,0,0,0,113.4369334,114.095896445288,Not Applicable,0,Designated,2010,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-BA,BRA,BRA
Polygon,555576354,555576354,1,Apa Campos Do Jordão,Apa Campos Do Jordão,Área de Proteção Ambiental,Environmental Protection Area,National,Not Reported,Not Applicable,0,0,0,287.225976514,288.583350551861,Not Applicable,0,Designated,1984,Sub-national ministry or agency,Not Reported,Fundação para Conservação e a Produção Florestal do Estado de São Paulo,Not Reported,State Verified,1802,BR-MG,BRA,BRA
Polygon,555576359,555576359,1,Arie De São Sebastião,Arie De São Sebastião,Área de Relevante Interesse Ecológico,Area of Relevant Ecological Interest,National,Not Reported,Not Applicable,1,0,2.51337055087751,6.08368339018,6.11127677754801,Not Reported,0,Designated,2008,Sub-national ministry or agency,Not Reported,Fundação para Conservação e a Produção Florestal do Estado de São Paulo,Not Reported,State Verified,1802,BR-SP,BRA,BRA
Polygon,555576360,555576360,1,Apa Tietê,Apa Tietê,Área de Proteção Ambiental,Environmental Protection Area,National,Not Reported,Not Applicable,0,0,0,461.225014699,463.377097187512,Not Applicable,0,Designated,1983,Sub-national ministry or agency,Not Reported,Fundação para Conservação e a Produção Florestal do Estado de São Paulo,Not Reported,State Verified,1802,BR-SP,BRA,BRA
Polygon,478432,478432,1,Parque Natural Municipal Do Paragem,Parque Natural Municipal Do Paragem,Parque,Park,National,II,Not Applicable,0,0,0.165367472547887,0.164577101267,0.165367472547887,Not Applicable,0,Designated,2007,Sub-national ministry or agency,Not Reported,Instituto de Meio Ambiente de Dourados - MS,Not Reported,State Verified,1802,BR-MS,BRA,BRA
Polygon,352006,352006,1,Parque Estadual Da Serra Dourada,Parque Estadual Da Serra Dourada,Parque,Park,National,II,Not Applicable,0,0,0,286.433075207,288.070835451445,Not Applicable,0,Designated,2003,Sub-national ministry or agency,Not Reported,Secretaria Estadual do Meio Ambiente e dos Recursos Hídricos de Goiás,Not Reported,State Verified,1802,BR-GO,BRA,BRA
Polygon,478571,478571,1,Parque Estadual Da Serra Do Cabral,Parque Estadual Da Serra Do Cabral,Parque,Park,National,II,Not Applicable,0,0,0,222.99127387,224.211652359869,Not Applicable,0,Designated,2005,Sub-national ministry or agency,Not Reported,Instituto Estadual de Florestas de Minas Gerais,Not Reported,State Verified,1802,BR-MG,BRA,BRA
Polygon,555576390,555576390,1,Parque Natural Municipal Das Andorinhas,Parque Natural Municipal Das Andorinhas,Parque,Park,National,Not Reported,Not Applicable,0,0,5.17536320284192,5.59557498104,5.17536320284192,Not Applicable,0,Designated,2005,Sub-national ministry or agency,Not Reported,Secretaria de Meio Ambiente do Município de Ouro Preto / MG,Not Reported,State Verified,1802,BR-MG,BRA,BRA
Polygon,555576153,555576153,1,Reserva Particular Do Patrimônio Natural Santa Cecília Ii,Reserva Particular Do Patrimônio Natural Santa Cecília Ii,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,Not Reported,Not Applicable,0,0,0,90.961,90.3273415487819,Not Applicable,0,Designated,1998,Sub-national ministry or agency,Not Reported,Instituto de Meio Ambiente do Mato Grosso do Sul,Not Reported,State Verified,1802,BR-MS,BRA,BRA
Polygon,555576364,555576364,1,Reserva Particular Do Patrimônio Natural Jardim De Mukunda,Reserva Particular Do Patrimônio Natural Jardim De Mukunda,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,Not Reported,Not Applicable,0,0,0,0.217240807757,0.218281852246757,Not Applicable,0,Designated,2010,Sub-national ministry or agency,Not Reported,Instituto Estadual do Ambiente do Rio de Janeiro,Not Reported,State Verified,1802,BR-RJ,BRA,BRA
Polygon,555576488,555576488,1,Parque Estadual Da Lagoa Do Açu,Parque Estadual Da Lagoa Do Açu,Parque,Park,National,Not Reported,Not Applicable,0,0,1.67812042811191,0,82.8904634757935,Not Applicable,0,Designated,2012,Sub-national ministry or agency,Not Reported,Instituto Estadual do Ambiente do Rio de Janeiro,Not Reported,State Verified,1802,BR-RJ,BRA,BRA
Polygon,555576414,555576414,1,Reserva Particular Do Patrimônio Natural Reserva Ecológica Vale Do Bugio,Reserva Particular Do Patrimônio Natural Reserva Ecológica Vale Do Bugio,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,Not Reported,Not Applicable,0,0,0,0.966932630126,0.971927247956784,Not Applicable,0,Designated,2003,Sub-national ministry or agency,Not Reported,Instituto de Meio Ambiente do Mato Grosso do Sul,Not Reported,State Verified,1802,BR-MS,BRA,BRA
Polygon,478495,478495,1,Arie Da Granja Do Ipê,Arie Da Granja Do Ipê,Área de Relevante Interesse Ecológico,Area of Relevant Ecological Interest,National,IV,Not Applicable,0,0,0,11.4126593613,11.4778599675337,Not Applicable,0,Designated,1998,Sub-national ministry or agency,Not Reported,Instituto do Meio Ambiente e dos Recursos Hídricos do Distrito Federal - Brasília Ambiental,Not Reported,State Verified,1802,BR-DF,BRA,BRA
Polygon,115686,115686,1,Área De Proteção Ambiental Das Reentrâncias Maranhenses,Área De Proteção Ambiental Das Reentrâncias Maranhenses,Área de Proteção Ambiental,Environmental Protection Area,National,V,Not Applicable,1,0,16196.6535726768,26285.044614,26518.5429921619,Not Reported,0,Designated,1991,Sub-national ministry or agency,Not Reported,Secretaria de Estado de Meio Ambiente e Recursos Naturais do Maranhão,Not Reported,State Verified,1802,BR-PA,BRA,BRA
Polygon,555576374,555576374,1,Parque Natural Municipal Dos Corais De Armação Dos Búzios,Parque Natural Municipal Dos Corais De Armação Dos Búzios,Parque,Park,National,Not Reported,Not Applicable,0,0,0.0241037408924521,0.571173968262,0.573871212672543,Not Applicable,0,Designated,2009,Sub-national ministry or agency,Not Reported,Secretaria Municipal do Meio Ambiente e Pesca de Armação dos Búzios - RJ,Not Reported,State Verified,1802,BR-RJ,BRA,BRA
Polygon,352128,352128,1,Área De Proteção Ambiental Da Região Do Maracanã,Área De Proteção Ambiental Da Região Do Maracanã,Área de Proteção Ambiental,Environmental Protection Area,National,V,Not Applicable,0,0,0,21.9021903781,22.0484487227672,Not Applicable,0,Designated,1991,Sub-national ministry or agency,Not Reported,Secretaria de Estado de Meio Ambiente e Recursos Naturais do Maranhão,Not Reported,State Verified,1802,BR-MA,BRA,BRA
Polygon,555576376,555576376,1,Refúgio De Vida Silvestre Mata Serra Do Cotovelo,Refúgio De Vida Silvestre Mata Serra Do Cotovelo,Refúgio de Vida Silvestre,Wildlife Refuge,National,Not Reported,Not Applicable,0,0,0,0.876861799241,0.882522051238805,Not Applicable,0,Designated,1987,Sub-national ministry or agency,Not Reported,Agência Estadual do Meio Ambiente e Recursos Hídricos de Pernambuco,Not Reported,State Verified,1802,BR-PE,BRA,BRA
Polygon,555576397,555576397,1,Reserva Particular Do Patrimônio Natural Refúgio Do Guigó I E Ii,Reserva Particular Do Patrimônio Natural Refúgio Do Guigó I E Ii,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,Not Reported,Not Applicable,0,0,0,0.925817358123,0.931198899489671,Not Applicable,0,Designated,2010,Sub-national ministry or agency,Not Reported,Secretaria do Meio Ambiente da Bahia,Not Reported,State Verified,1802,BR-BA,BRA,BRA
Polygon,478433,478433,1,Parque Natural Municipal Morada Dos Corrêas,Parque Natural Municipal Morada Dos Corrêas,Parque,Park,National,II,Not Applicable,0,0,0,0.0588257162662,0.0591037698029016,Not Applicable,0,Designated,2008,Sub-national ministry or agency,Not Reported,Secretaria Municipal de Meio Ambiente de Rio Bonito - RJ,Not Reported,State Verified,1802,BR-RJ,BRA,BRA
Polygon,555576411,555576411,1,Reserva Particular Do Patrimônio Natural Rancho Chapadao Ii,Reserva Particular Do Patrimônio Natural Rancho Chapadao Ii,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,Not Reported,Not Applicable,0,0,0.2164691714195,0.215362205941,0.2164691714195,Not Applicable,0,Designated,2011,Sub-national ministry or agency,Not Reported,Instituto Estadual de Meio Ambiente e Recursos Hídricos do Espírito Santo,Not Reported,State Verified,1802,BR-ES,BRA,BRA
Polygon,33623,33623,1,Área De Proteção Ambiental Do Rio Curiaú,Área De Proteção Ambiental Do Rio Curiaú,Área de Proteção Ambiental,Environmental Protection Area,National,V,Not Applicable,0,0,2.20171536432681,218.727982556,220.198833582658,Not Applicable,0,Designated,1998,Sub-national ministry or agency,Not Reported,Secretaria de Estado do Meio Ambiente do Amapá,Not Reported,State Verified,1802,BR-AP,BRA,BRA
Polygon,478577,478577,1,Refúgio Estadual De Vida Silvestre Mata Dos Muriquis,Refúgio Estadual De Vida Silvestre Mata Dos Muriquis,Refúgio de Vida Silvestre,Wildlife Refuge,National,III,Not Applicable,0,0,0,26.0158305991,26.1630035552378,Not Applicable,0,Designated,2008,Sub-national ministry or agency,Not Reported,Instituto Estadual de Florestas de Minas Gerais,Not Reported,State Verified,1802,BR-BA,BRA,BRA
Polygon,555576154,555576154,1,Reserva Particular Do Patrimônio Natural Aguas Claras I,Reserva Particular Do Patrimônio Natural Aguas Claras I,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,Not Reported,Not Applicable,0,0,0,0.05587,0.0210525336927562,Not Applicable,0,Designated,2010,Sub-national ministry or agency,Not Reported,Instituto Estadual do Ambiente do Rio de Janeiro,Not Reported,State Verified,1802,BR-RJ,BRA,BRA
Polygon,555576454,555576454,1,Refúgio De Vida Silvestre Dos Morros Do Caraunã E Do Padre,Refúgio De Vida Silvestre Dos Morros Do Caraunã E Do Padre,Refúgio de Vida Silvestre,Wildlife Refuge,National,Not Reported,Not Applicable,0,0,0,10.8760278722,10.9453909675722,Not Applicable,0,Designated,2012,Sub-national ministry or agency,Not Reported,Instituto do Meio Ambiente de Alagoas,Not Reported,State Verified,1802,BR-AL,BRA,BRA
Polygon,478535,478535,1,Área De Proteção Ambiental Rio Cênico Rotas Monçoeiras,Área De Proteção Ambiental Rio Cênico Rotas Monçoeiras,Área de Proteção Ambiental,Environmental Protection Area,National,V,Not Applicable,0,0,0,172.05536894,172.96517230292,Not Applicable,0,Designated,2000,Sub-national ministry or agency,Not Reported,Instituto de Meio Ambiente do Mato Grosso do Sul,Not Reported,State Verified,1802,BR-MS,BRA,BRA
Polygon,352131,352131,1,Área De Proteção Ambiental Da Foz Do Rio Das Preguiças - Pequenos Lençóis - Região Lagunar Adjacente,Área De Proteção Ambiental Da Foz Do Rio Das Preguiças - Pequenos Lençóis - Região Lagunar Adjacente,Área de Proteção Ambiental,Environmental Protection Area,National,V,Not Applicable,1,0,217.661008411922,2062.29822786,2074.93534299167,Not Reported,0,Designated,1991,Sub-national ministry or agency,Not Reported,Secretaria de Estado de Meio Ambiente e Recursos Naturais do Maranhão,Not Reported,State Verified,1802,BR-MA,BRA,BRA
Polygon,555576384,555576384,1,Refúgio De Vida Silvestre De Boa Nova,Refúgio De Vida Silvestre De Boa Nova,Refúgio de Vida Silvestre,Wildlife Refuge,National,Not Reported,Not Applicable,0,0,0,150.23857962,151.12532006582,Not Applicable,0,Designated,2010,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-BA,BRA,BRA
Polygon,352062,352062,1,Parque Estadual Da Serra Dos Martírios/Andorinhas,Parque Estadual Da Serra Dos Martírios/Andorinhas,Parque,Park,National,II,Not Applicable,0,0,0,250.316669694,251.962747908298,Not Applicable,0,Designated,1996,Sub-national ministry or agency,Not Reported,Instituto de Desenvolvimento Florestal e da Biodiversidade do Pará,Not Reported,State Verified,1802,BR-PA,BRA,BRA
Polygon,352122,352122,1,Parque Estadual Da Serra Da Concórdia,Parque Estadual Da Serra Da Concórdia,Parque,Park,National,II,Not Applicable,0,0,0,10.4074688169,10.4572215590644,Not Applicable,0,Designated,2002,Sub-national ministry or agency,Not Reported,Instituto Estadual do Ambiente do Rio de Janeiro,Not Reported,State Verified,1802,BR-RJ,BRA,BRA
Polygon,478416,478416,1,Refúgio De Vida Silvestre Do Rio Dos Frades,Refúgio De Vida Silvestre Do Rio Dos Frades,Refúgio de Vida Silvestre,Wildlife Refuge,National,III,Not Applicable,0,0,0.475282398876819,8.98666810893,9.03720443572245,Not Applicable,0,Designated,2007,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-BA,BRA,BRA
Polygon,478593,478593,1,Refúgio De Vida Silvestre Das Ilhas Do Abrigo E Guararitama,Refúgio De Vida Silvestre Das Ilhas Do Abrigo E Guararitama,Refúgio de Vida Silvestre,Wildlife Refuge,National,III,Not Applicable,2,0,4.67964342277287,4.80857513698,4.82990954137504,Not Reported,0,Designated,2013,Sub-national ministry or agency,Not Reported,Fundação para Conservação e a Produção Florestal do Estado de São Paulo,Not Reported,State Verified,1802,BR-SP,BRA,BRA
Polygon,555576406,555576406,1,Area De Proteção Ambiental Municipal Serra Do Sambê,Area De Proteção Ambiental Municipal Serra Do Sambê,Área de Proteção Ambiental,Environmental Protection Area,National,Not Reported,Not Applicable,0,0,0,31.5192700572,31.6683506504345,Not Applicable,0,Designated,2010,Sub-national ministry or agency,Not Reported,Secretaria Municipal de Meio Ambiente de Rio Bonito - RJ,Not Reported,State Verified,1802,BR-RJ,BRA,BRA
Polygon,555576412,555576412,1,Parque Natural Municipal De Sertão,Parque Natural Municipal De Sertão,Parque,Park,National,Not Reported,Not Applicable,0,0,6.16461953681722,6.14155636094,6.16461953681722,Not Applicable,0,Designated,1998,Sub-national ministry or agency,Not Reported,"Secretaria Municipal de Agricultura, Pecuária e Meio Ambiente de Sertão - RS",Not Reported,State Verified,1802,BR-RS,BRA,BRA
Polygon,16083,16083,1,Reserva Biológica Do Ibirapuitã,Reserva Biológica Do Ibirapuitã,Reserva Biológica,Biological Reserve,National,Ia,Not Applicable,0,0,0,3.08284289959,3.09327073608383,Not Applicable,0,Designated,1976,Sub-national ministry or agency,Not Reported,Secretaria do Ambiente e Desenvolvimento Sustentável do Rio Grande do Sul - RS,Not Reported,State Verified,1802,BR-RS,BRA,BRA
Polygon,555576421,555576421,1,Monumento Natural Estadual De Santo Antônio,Monumento Natural Estadual De Santo Antônio,Monumento Natural,Natural Monument,National,Not Reported,Not Applicable,0,0,0,0.311010204928,0.312636489592042,Not Applicable,0,Designated,2010,Sub-national ministry or agency,Not Reported,Instituto Estadual de Florestas de Minas Gerais,Not Reported,State Verified,1802,BR-MG,BRA,BRA
Polygon,555576423,555576423,1,Refúgio De Vida Silvestre Matas Do Sistema Gurjaú,Refúgio De Vida Silvestre Matas Do Sistema Gurjaú,Refúgio de Vida Silvestre,Wildlife Refuge,National,Not Reported,Not Applicable,0,0,0,13.4823774238,13.5694488818607,Not Applicable,0,Designated,1987,Sub-national ministry or agency,Not Reported,Agência Estadual do Meio Ambiente e Recursos Hídricos de Pernambuco,Not Reported,State Verified,1802,BR-PE,BRA,BRA
Polygon,352175,352175,1,Floresta Estadual De Rendimento Sustentado Gavião,Floresta Estadual De Rendimento Sustentado Gavião,Floresta,Forest,National,VI,Not Applicable,0,0,0,4.33622609366,4.36524225772319,Not Applicable,0,Designated,1996,Sub-national ministry or agency,Not Reported,Secretaria de Estado do Desenvolvimento Ambiental de Rondônia,Not Reported,State Verified,1802,BR-RO,BRA,BRA
Polygon,555576463,555576463,1,Refúgio De Vida Silvestre Mata De Bom Jardim,Refúgio De Vida Silvestre Mata De Bom Jardim,Refúgio de Vida Silvestre,Wildlife Refuge,National,Not Reported,Not Applicable,0,0,0,2.26880231182,2.28345154493222,Not Applicable,0,Designated,1987,Sub-national ministry or agency,Not Reported,Agência Estadual do Meio Ambiente e Recursos Hídricos de Pernambuco,Not Reported,State Verified,1802,BR-PE,BRA,BRA
Polygon,478512,478512,1,Área De Proteção Ambiental Cochá E Gibão,Área De Proteção Ambiental Cochá E Gibão,Área de Proteção Ambiental,Environmental Protection Area,National,V,Not Applicable,0,0,0,2848.44876232,2865.01139044135,Not Applicable,0,Designated,2004,Sub-national ministry or agency,Not Reported,Instituto Estadual de Florestas de Minas Gerais,Not Reported,State Verified,1802,BR-BA,BRA,BRA
Polygon,555576230,555576230,1,Rppn Serra Do Itatins,Rppn Serra Do Itatins,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,Not Reported,Not Applicable,0,0,0,0.74923214816,0.752543590593272,Not Applicable,0,Designated,2009,Sub-national ministry or agency,Not Reported,Fundação para Conservação e a Produção Florestal do Estado de São Paulo,Not Reported,State Verified,1802,BR-SP,BRA,BRA
Polygon,19428,19428,1,Reserva Biológica Da Serra Geral,Reserva Biológica Da Serra Geral,Reserva Biológica,Biological Reserve,National,Ia,Not Applicable,0,0,0,48.4890227084,48.6562649783361,Not Applicable,0,Designated,1982,Sub-national ministry or agency,Not Reported,Secretaria do Ambiente e Desenvolvimento Sustentável do Rio Grande do Sul - RS,Not Reported,State Verified,1802,BR-RS,BRA,BRA
Polygon,555576424,555576424,1,Parque Natural Municipal Do Cancão,Parque Natural Municipal Do Cancão,Parque,Park,National,Not Reported,Not Applicable,0,0,0,3.70676037414,3.73170141195884,Not Applicable,0,Designated,2007,Sub-national ministry or agency,Not Reported,Prefeitura Municipal de Serra do Navio - AP,Not Reported,State Verified,1802,BR-AP,BRA,BRA
Polygon,555576274,555576274,1,Reserva Particular Do Patrimônio Natural Dois Peões,Reserva Particular Do Patrimônio Natural Dois Peões,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,Not Reported,Not Applicable,0,0,0,0.600250538505,0.603115937819919,Not Applicable,0,Designated,2011,Sub-national ministry or agency,Not Reported,Instituto Estadual do Ambiente do Rio de Janeiro,Not Reported,State Verified,1802,BR-RJ,BRA,BRA
Polygon,555576436,555576436,1,Refúgio De Vida Silvestre Mata Do Junco,Refúgio De Vida Silvestre Mata Do Junco,Refúgio de Vida Silvestre,Wildlife Refuge,National,Not Reported,Not Applicable,0,0,0,8.94589288523,9.00208733772651,Not Applicable,0,Designated,2007,Sub-national ministry or agency,Not Reported,Secretaria de Estado do Meio Ambiente e Recursos Hídricos de Sergipe,Not Reported,State Verified,1802,BR-SE,BRA,BRA
Polygon,555576442,555576442,1,Refugio De Vida Silvestre Da Serra Dos Montes Altos,Refugio De Vida Silvestre Da Serra Dos Montes Altos,Refúgio de Vida Silvestre,Wildlife Refuge,National,Not Reported,Not Applicable,0,0,0,274.887389097,276.507598266832,Not Applicable,0,Designated,2010,Sub-national ministry or agency,Not Reported,Secretaria do Meio Ambiente da Bahia,Not Reported,State Verified,1802,BR-BA,BRA,BRA
Polygon,555576226,555576226,1,Reserva De Desenvolvimento Sustentável Da Ilha Do Morro Do Amaral,Reserva De Desenvolvimento Sustentável Da Ilha Do Morro Do Amaral,Reserva de Desenvolvimento Sustentável,Sustainable Development Reserve,National,Not Reported,Not Applicable,1,0,0.703417703010227,3.45464709516,3.46876662309754,Not Reported,0,Designated,1989,Sub-national ministry or agency,Not Reported,Secretaria do Meio Ambiente de Joinville - SC,Not Reported,State Verified,1802,BR-SC,BRA,BRA
Polygon,555576461,555576461,1,Refúgio De Vida Silvestre Mata De Miritiba,Refúgio De Vida Silvestre Mata De Miritiba,Refúgio de Vida Silvestre,Wildlife Refuge,National,Not Reported,Not Applicable,0,0,0,2.83796836091,2.85636224584789,Not Applicable,0,Designated,1987,Sub-national ministry or agency,Not Reported,Agência Estadual do Meio Ambiente e Recursos Hídricos de Pernambuco,Not Reported,State Verified,1802,BR-PE,BRA,BRA
Polygon,478568,478568,1,Parque Estadual Cunhambebe,Parque Estadual Cunhambebe,Parque,Park,National,II,Not Applicable,0,0,0,380.758982854,382.545585992756,Not Applicable,0,Designated,2008,Sub-national ministry or agency,Not Reported,Instituto Estadual do Ambiente do Rio de Janeiro,Not Reported,State Verified,1802,BR-SP,BRA,BRA
Polygon,555576472,555576472,1,Reserva Particular Do Patrimônio Natural Sítio Serra Negra,Reserva Particular Do Patrimônio Natural Sítio Serra Negra,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,Not Reported,Not Applicable,0,0,0,0.191029936042,0.191943200686504,Not Applicable,0,Designated,2010,Sub-national ministry or agency,Not Reported,Instituto Estadual do Ambiente do Rio de Janeiro,Not Reported,State Verified,1802,BR-RJ,BRA,BRA
Polygon,555576181,555576181,1,Reserva Particular Do Patrimônio Natural São Carlos Do Mato Dentro,Reserva Particular Do Patrimônio Natural São Carlos Do Mato Dentro,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,Not Reported,Not Applicable,0,0,0,0.240308118147,0.24144573913487,Not Applicable,0,Designated,2008,Sub-national ministry or agency,Not Reported,Instituto Estadual do Ambiente do Rio de Janeiro,Not Reported,State Verified,1802,BR-RJ,BRA,BRA
Polygon,555576193,555576193,1,Refúgio Estadual De Vida Silvestre Libélulas Da Serra De São José,Refúgio Estadual De Vida Silvestre Libélulas Da Serra De São José,Refúgio de Vida Silvestre,Wildlife Refuge,National,Not Reported,Not Applicable,0,0,0,37.1915089612,37.3770678054226,Not Applicable,0,Designated,2004,Sub-national ministry or agency,Not Reported,Instituto Estadual de Florestas de Minas Gerais,Not Reported,State Verified,1802,BR-MG,BRA,BRA
Polygon,555576484,555576484,1,Parque Estadual Da Costa Do Sol,Parque Estadual Da Costa Do Sol,Parque,Park,National,Not Reported,Not Applicable,0,0,4.26098883988346,0,98.7470564662131,Not Applicable,0,Designated,2011,Sub-national ministry or agency,Not Reported,Instituto Estadual do Ambiente do Rio de Janeiro,Not Reported,State Verified,1802,BR-RJ,BRA,BRA
Polygon,354006,354006,1,Reserva Extrativista Acaú-Goiana,Reserva Extrativista Acaú-Goiana,Reserva Extrativista,Extractive Reserve,National,VI,Not Applicable,1,0,26.8569183621668,66.7668604138,67.2010906006917,Not Reported,0,Designated,2007,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-PB,BRA,BRA
Polygon,478565,478565,1,Parque Estadual Da Lapa Grande,Parque Estadual Da Lapa Grande,Parque,Park,National,II,Not Applicable,0,0,0,96.6791242073,97.2209649627437,Not Applicable,0,Designated,2006,Sub-national ministry or agency,Not Reported,Instituto Estadual de Florestas de Minas Gerais,Not Reported,State Verified,1802,BR-MG,BRA,BRA
Polygon,555576213,555576213,1,Monumento Natural Dos Morros Do Pão De Açúcar E Urca,Monumento Natural Dos Morros Do Pão De Açúcar E Urca,Monumento Natural,Natural Monument,National,Not Reported,Not Applicable,0,0,0.0574388027788499,0.914722137401,0.919006664220635,Not Applicable,0,Designated,2006,Sub-national ministry or agency,Not Reported,Secretaria Municipal de Meio Ambiente do Rio de Janeiro - RJ,Not Reported,State Verified,1802,BR-RJ,BRA,BRA
Polygon,555576232,555576232,1,Apa Cajamar,Apa Cajamar,Área de Proteção Ambiental,Environmental Protection Area,National,Not Reported,Not Applicable,0,0,0,133.077445383,133.691647406014,Not Applicable,0,Designated,1984,Sub-national ministry or agency,Not Reported,Fundação para Conservação e a Produção Florestal do Estado de São Paulo,Not Reported,State Verified,1802,BR-SP,BRA,BRA
